customer_id,age,gender,total_purchase_amount,location,total_purchases,is_subscriber,preferred_size,preferred_color,preferred_shipping,used_promo_code,preferred_payment_method,average_review_rating,average_purchase_amount
2368,66,Male,85,North Dakota,29,True,L,Green,Standard,True,Bank Transfer,3.4,2.9310344827586206
2369,29,Male,38,New Jersey,7,True,M,Lavender,Standard,True,Debit Card,3.3,5.428571428571429
2370,24,Male,23,Vermont,25,True,M,Cyan,Standard,True,PayPal,4.6,0.92
2371,51,Male,71,Alaska,39,True,M,Black,Store Pickup,True,Venmo,3.9,1.8205128205128205
2372,67,Male,25,Indiana,29,True,M,Charcoal,Next Day Air,True,Debit Card,3.7,0.8620689655172413
2373,50,Male,39,Alabama,10,True,XL,Silver,Express,True,PayPal,3.1,3.9
2374,37,Male,20,Michigan,22,True,M,Gray,Express,True,Debit Card,4.9,0.9090909090909091
2375,69,Male,73,Washington,32,True,L,Peach,Standard,True,Debit Card,4.7,2.28125
2376,60,Male,63,Virginia,19,True,L,Peach,Next Day Air,True,Credit Card,2.9,3.3157894736842106
2377,21,Male,94,Tennessee,6,True,XL,Cyan,Express,True,Cash,4.1,15.666666666666666
2378,44,Male,94,South Dakota,23,True,L,Magenta,Next Day Air,True,Cash,4.0,4.086956521739131
2379,26,Male,71,New Hampshire,38,True,L,Teal,Store Pickup,True,PayPal,2.7,1.868421052631579
2380,40,Male,77,South Dakota,23,True,M,Peach,2-Day Shipping,True,Debit Card,4.0,3.347826086956522
2381,41,Male,66,Pennsylvania,37,True,M,Black,Next Day Air,True,PayPal,2.5,1.7837837837837838
2382,62,Male,23,Wisconsin,24,True,M,Teal,Free Shipping,True,PayPal,4.5,0.9583333333333334
2383,39,Male,60,California,45,True,M,Turquoise,Express,True,Debit Card,3.9,1.3333333333333333
2384,53,Male,72,Rhode Island,26,True,L,Gold,2-Day Shipping,True,Bank Transfer,4.9,2.769230769230769
2385,24,Male,35,Alabama,41,True,L,Green,2-Day Shipping,True,PayPal,3.3,0.8536585365853658
2386,41,Male,31,Oklahoma,13,True,M,Brown,Express,True,PayPal,3.8,2.3846153846153846
2387,19,Male,33,Illinois,15,True,L,Blue,Standard,True,Venmo,2.9,2.2
2388,36,Male,95,Tennessee,15,True,M,Gold,2-Day Shipping,True,Debit Card,4.0,6.333333333333333
2389,21,Male,68,Alabama,11,True,M,Peach,Store Pickup,True,Debit Card,4.1,6.181818181818182
2390,25,Male,87,Kansas,18,True,M,Violet,Store Pickup,True,Bank Transfer,3.1,4.833333333333333
2391,65,Male,64,Arizona,25,True,XL,Yellow,Express,True,Debit Card,4.6,2.56
2392,42,Male,74,Michigan,32,True,M,Black,Next Day Air,True,Bank Transfer,4.6,2.3125
2393,40,Male,62,Missouri,37,True,L,Silver,2-Day Shipping,True,Cash,2.6,1.6756756756756757
2394,58,Male,97,Louisiana,39,True,M,Brown,2-Day Shipping,True,PayPal,5.0,2.4871794871794872
2395,40,Male,47,Connecticut,24,True,L,Peach,2-Day Shipping,True,Debit Card,2.9,1.9583333333333333
2396,62,Male,83,Connecticut,48,True,M,Cyan,2-Day Shipping,True,PayPal,3.5,1.7291666666666667
2397,38,Male,82,Oregon,21,True,M,Olive,2-Day Shipping,True,Venmo,3.7,3.9047619047619047
2398,37,Male,26,West Virginia,42,True,L,Black,Store Pickup,True,Venmo,2.9,0.6190476190476191
2399,65,Male,81,Florida,45,True,M,Orange,Free Shipping,True,Bank Transfer,4.3,1.8
2400,55,Male,44,New Hampshire,32,True,L,Beige,Store Pickup,True,Cash,3.2,1.375
2401,43,Male,88,Oregon,12,True,M,Peach,Next Day Air,True,Credit Card,4.2,7.333333333333333
2402,43,Male,76,Oregon,26,True,M,Pink,Standard,True,PayPal,4.2,2.923076923076923
2403,45,Male,89,Utah,32,True,M,Brown,Free Shipping,True,Cash,3.8,2.78125
2404,64,Male,22,Missouri,41,True,M,Magenta,Standard,True,Debit Card,4.4,0.5365853658536586
2405,28,Male,33,West Virginia,24,True,L,Cyan,2-Day Shipping,True,Credit Card,3.1,1.375
2406,69,Male,97,California,6,True,XL,Silver,Standard,True,Debit Card,5.0,16.166666666666668
2407,54,Male,57,California,27,True,M,Indigo,Standard,True,PayPal,4.7,2.111111111111111
2408,52,Male,38,Illinois,12,True,M,Beige,Express,True,Credit Card,3.0,3.1666666666666665
2409,23,Male,55,Hawaii,45,True,XL,Black,Next Day Air,True,Debit Card,4.2,1.2222222222222223
2410,26,Male,37,Washington,48,True,L,Yellow,Store Pickup,True,Cash,3.0,0.7708333333333334
2411,48,Male,43,Wisconsin,47,True,M,Maroon,Free Shipping,True,PayPal,3.7,0.9148936170212766
2412,49,Male,96,Virginia,36,True,M,Cyan,Free Shipping,True,Cash,2.7,2.6666666666666665
2413,53,Male,51,Oregon,9,True,M,Pink,2-Day Shipping,True,Bank Transfer,4.3,5.666666666666667
2414,69,Male,95,Pennsylvania,31,True,XL,Violet,2-Day Shipping,True,Bank Transfer,2.7,3.064516129032258
2415,26,Male,26,Virginia,15,True,M,Lavender,Next Day Air,True,Credit Card,3.7,1.7333333333333334
2416,21,Male,34,Hawaii,31,True,XL,Lavender,Standard,True,Bank Transfer,4.3,1.096774193548387
2417,59,Male,83,Nebraska,27,True,S,Black,Next Day Air,True,Credit Card,4.0,3.074074074074074
2418,21,Male,24,Alaska,33,True,M,Olive,Standard,True,Venmo,3.3,0.7272727272727273
2419,22,Male,69,Michigan,48,True,S,Indigo,Next Day Air,True,Cash,4.0,1.4375
2420,26,Male,40,North Carolina,12,True,M,Blue,Next Day Air,True,Credit Card,2.7,3.3333333333333335
2421,41,Male,87,North Carolina,29,True,S,Green,Free Shipping,True,PayPal,4.2,3.0
2422,37,Male,46,Minnesota,3,True,L,Pink,Standard,True,Debit Card,4.6,15.333333333333334
2423,30,Male,82,Georgia,46,True,M,Peach,Store Pickup,True,Credit Card,4.8,1.7826086956521738
2424,49,Male,81,West Virginia,8,True,M,Purple,Free Shipping,True,Credit Card,2.8,10.125
2425,49,Male,57,Delaware,29,True,M,Peach,Next Day Air,True,Bank Transfer,4.5,1.9655172413793103
2426,58,Male,49,North Dakota,35,True,S,Olive,2-Day Shipping,True,Bank Transfer,3.0,1.4
2427,70,Male,42,Florida,27,True,M,Olive,Free Shipping,True,Debit Card,4.6,1.5555555555555556
2428,27,Male,26,Oregon,46,True,M,Purple,Standard,True,Cash,3.3,0.5652173913043478
2429,65,Male,38,Idaho,35,True,M,Violet,Next Day Air,True,Debit Card,4.4,1.0857142857142856
2430,57,Male,57,Virginia,48,True,XL,Maroon,Standard,True,Credit Card,4.4,1.1875
2431,20,Male,100,North Dakota,43,True,XL,White,Express,True,Cash,4.3,2.3255813953488373
2432,34,Male,73,Alabama,28,True,S,Olive,Express,True,Bank Transfer,3.4,2.607142857142857
2433,59,Male,66,Hawaii,44,True,M,Peach,Store Pickup,True,Venmo,2.8,1.5
2434,54,Male,73,Oregon,17,True,M,Blue,Standard,True,Cash,3.4,4.294117647058823
2435,36,Male,45,Utah,41,True,M,Brown,Store Pickup,True,Credit Card,5.0,1.0975609756097562
2436,21,Male,27,Hawaii,30,True,S,Black,Free Shipping,True,Cash,4.5,0.9
2437,52,Male,24,Connecticut,39,True,M,Yellow,Store Pickup,True,Credit Card,2.7,0.6153846153846154
2438,43,Male,59,Wyoming,35,True,XL,Magenta,Store Pickup,True,Credit Card,3.4,1.6857142857142857
2439,32,Male,20,Delaware,31,True,S,Cyan,Express,True,Venmo,3.4,0.6451612903225806
2440,55,Male,44,Arkansas,46,True,M,Maroon,Standard,True,Bank Transfer,2.8,0.9565217391304348
2441,31,Male,90,Indiana,48,True,M,Red,Standard,True,Bank Transfer,4.7,1.875
2442,45,Male,36,California,6,True,M,Black,Free Shipping,True,Credit Card,4.7,6.0
2443,53,Male,95,Wyoming,51,True,L,Violet,Free Shipping,True,Debit Card,4.7,1.8627450980392157
2444,24,Male,30,South Dakota,25,True,M,Green,2-Day Shipping,True,Bank Transfer,3.4,1.2
2445,47,Male,65,West Virginia,16,True,S,Gold,Express,True,Debit Card,3.7,4.0625
2446,63,Male,96,Tennessee,51,True,M,Brown,Store Pickup,True,Cash,4.1,1.8823529411764706
2447,38,Male,65,Alaska,8,True,L,Peach,2-Day Shipping,True,Credit Card,2.9,8.125
2448,59,Male,47,South Dakota,11,True,L,Peach,Store Pickup,True,Venmo,3.2,4.2727272727272725
2449,54,Male,25,Tennessee,39,True,S,Violet,Free Shipping,True,PayPal,3.0,0.6410256410256411
2450,26,Male,56,Alabama,32,True,S,Violet,Express,True,Venmo,4.1,1.75
2451,68,Male,76,North Carolina,8,True,M,Magenta,Standard,True,Venmo,4.5,9.5
2452,41,Male,60,Oklahoma,28,True,M,Purple,Store Pickup,True,Venmo,3.4,2.142857142857143
2453,68,Male,67,New York,46,True,L,Purple,Express,True,Bank Transfer,4.1,1.4565217391304348
2454,21,Male,95,Iowa,14,True,XL,Cyan,Store Pickup,True,Cash,4.6,6.785714285714286
2455,32,Male,72,Alaska,34,True,M,Magenta,Express,True,Venmo,4.6,2.1176470588235294
2456,20,Male,98,Alaska,26,True,L,Lavender,Express,True,Cash,3.4,3.769230769230769
2457,59,Male,83,Nebraska,6,True,M,Green,2-Day Shipping,True,PayPal,3.3,13.833333333333334
2458,53,Male,37,Delaware,24,True,M,Maroon,2-Day Shipping,True,Cash,3.6,1.5416666666666667
2459,66,Male,85,Texas,18,True,L,Turquoise,Free Shipping,True,Bank Transfer,4.6,4.722222222222222
2460,47,Male,36,Missouri,15,True,L,Violet,2-Day Shipping,True,Cash,4.3,2.4
2461,58,Male,36,Maine,29,True,S,Lavender,Store Pickup,True,Credit Card,4.0,1.2413793103448276
2462,28,Male,86,Pennsylvania,20,True,L,Red,Next Day Air,True,Credit Card,4.8,4.3
2463,68,Male,99,Missouri,32,True,XL,Orange,Standard,True,Bank Transfer,4.3,3.09375
2464,60,Male,21,Mississippi,26,True,XL,Indigo,Standard,True,Cash,3.3,0.8076923076923077
2465,47,Male,84,Hawaii,5,True,L,Teal,Express,True,Cash,2.8,16.8
2466,18,Male,63,Texas,21,True,M,Brown,Free Shipping,True,Bank Transfer,4.4,3.0
2467,32,Male,84,South Dakota,38,True,S,Pink,Express,True,Cash,3.7,2.210526315789474
2468,27,Male,72,New Jersey,29,True,M,Lavender,Express,True,Credit Card,3.6,2.4827586206896552
2469,65,Male,21,Connecticut,7,True,L,Cyan,2-Day Shipping,True,Venmo,3.7,3.0
2470,68,Male,92,Maryland,28,True,M,Yellow,Standard,True,PayPal,5.0,3.2857142857142856
2471,55,Male,72,Arizona,30,True,XL,Pink,Next Day Air,True,Credit Card,2.7,2.4
2472,30,Male,83,Oklahoma,2,True,M,Gray,Store Pickup,True,Cash,4.3,41.5
2473,24,Male,73,Utah,32,True,M,Peach,Standard,True,Credit Card,4.1,2.28125
2474,57,Male,98,Arkansas,29,True,M,Red,Next Day Air,True,Cash,2.6,3.3793103448275863
2475,23,Male,76,North Carolina,20,True,M,Olive,Store Pickup,True,Bank Transfer,3.2,3.8
2476,69,Male,43,California,37,True,S,Lavender,Next Day Air,True,Venmo,3.5,1.162162162162162
2477,60,Male,60,Colorado,29,True,M,Turquoise,Next Day Air,True,Cash,3.7,2.0689655172413794
2478,25,Male,40,California,30,True,L,Turquoise,2-Day Shipping,True,PayPal,3.8,1.3333333333333333
2479,18,Male,93,Vermont,10,True,S,Maroon,2-Day Shipping,True,Bank Transfer,4.8,9.3
2480,37,Male,98,Kansas,27,True,S,Olive,Standard,True,Credit Card,4.2,3.6296296296296298
2481,61,Male,91,Ohio,8,True,XL,Maroon,Next Day Air,True,Credit Card,2.9,11.375
2482,41,Male,92,New Jersey,36,True,XL,Cyan,Free Shipping,True,Debit Card,2.9,2.5555555555555554
2483,69,Male,87,Arizona,47,True,S,Peach,Next Day Air,True,Credit Card,4.8,1.851063829787234
2484,32,Male,96,Arizona,9,True,S,Teal,Standard,True,Debit Card,2.9,10.666666666666666
2485,60,Male,97,New Hampshire,51,True,M,Green,2-Day Shipping,True,Cash,4.8,1.9019607843137254
2486,43,Male,55,Louisiana,38,True,M,Beige,2-Day Shipping,True,Bank Transfer,4.6,1.4473684210526316
2487,61,Male,58,Texas,7,True,L,Magenta,Store Pickup,True,Credit Card,4.4,8.285714285714286
2488,57,Male,21,Montana,17,True,L,Violet,Next Day Air,True,PayPal,3.0,1.2352941176470589
2489,56,Male,82,New Hampshire,31,True,XL,Charcoal,Express,True,PayPal,4.4,2.6451612903225805
2490,66,Male,34,South Dakota,51,True,M,Green,Express,True,Venmo,3.9,0.6666666666666666
2491,52,Male,78,Montana,6,True,M,Gray,Free Shipping,True,Cash,4.0,13.0
2492,63,Male,47,North Carolina,16,True,M,Magenta,Express,True,Bank Transfer,2.5,2.9375
2493,50,Male,96,South Dakota,35,True,S,Silver,Next Day Air,True,Bank Transfer,4.1,2.742857142857143
2494,21,Male,23,Maine,7,True,S,Beige,2-Day Shipping,True,Venmo,4.8,3.2857142857142856
2495,42,Male,27,Oklahoma,27,True,S,Peach,Store Pickup,True,Debit Card,2.6,1.0
2496,40,Male,37,Nebraska,35,True,XL,Orange,Free Shipping,True,Credit Card,3.1,1.0571428571428572
2497,67,Male,79,Illinois,38,True,S,Yellow,Store Pickup,True,Credit Card,3.2,2.0789473684210527
2498,35,Male,40,Colorado,29,True,M,Violet,Standard,True,Bank Transfer,4.2,1.3793103448275863
2499,18,Male,39,Massachusetts,39,True,S,Green,Next Day Air,True,Cash,2.6,1.0
2500,52,Male,73,Louisiana,3,True,L,Pink,Next Day Air,True,Cash,3.1,24.333333333333332
2501,59,Male,84,Massachusetts,33,True,M,Violet,Store Pickup,True,Cash,2.9,2.5454545454545454
2502,49,Male,94,West Virginia,31,True,M,Violet,Free Shipping,True,Venmo,4.6,3.032258064516129
2503,46,Male,47,Idaho,18,True,L,Pink,Standard,True,PayPal,4.1,2.611111111111111
2504,69,Male,77,Ohio,6,True,M,Violet,Store Pickup,True,Debit Card,2.5,12.833333333333334
2505,56,Male,94,Rhode Island,32,True,M,Turquoise,Store Pickup,True,Cash,4.0,2.9375
2506,27,Male,75,Illinois,44,True,M,Cyan,Express,True,PayPal,3.5,1.7045454545454546
2507,57,Male,82,New York,20,True,XL,Orange,Free Shipping,True,Venmo,4.4,4.1
2508,58,Male,36,Louisiana,33,True,M,Cyan,Store Pickup,True,Credit Card,2.9,1.0909090909090908
2509,23,Male,90,California,6,True,XL,Indigo,2-Day Shipping,True,Debit Card,3.1,15.0
2510,19,Male,48,Washington,10,True,M,Black,Free Shipping,True,Bank Transfer,4.4,4.8
2511,40,Male,42,South Dakota,49,True,L,Purple,Standard,True,Credit Card,4.4,0.8571428571428571
2512,54,Male,33,Idaho,2,True,M,Cyan,Store Pickup,True,PayPal,2.7,16.5
2513,50,Male,63,North Dakota,21,True,M,Green,Free Shipping,True,Credit Card,4.9,3.0
2514,69,Male,53,Washington,43,True,L,Teal,2-Day Shipping,True,Cash,3.5,1.2325581395348837
2515,42,Male,37,Alaska,46,True,L,Teal,Free Shipping,True,PayPal,4.8,0.8043478260869565
2516,37,Male,92,Kansas,42,True,M,Magenta,2-Day Shipping,True,Cash,4.2,2.1904761904761907
2517,46,Male,73,Utah,37,True,XL,Brown,Standard,True,Debit Card,4.6,1.972972972972973
2518,64,Male,38,Wyoming,11,True,L,Orange,Standard,True,Venmo,2.9,3.4545454545454546
2519,20,Male,51,Maine,32,True,XL,Blue,Store Pickup,True,Venmo,4.0,1.59375
2520,40,Male,90,Michigan,22,True,L,Magenta,Standard,True,Credit Card,4.9,4.090909090909091
2521,64,Male,56,Illinois,17,True,L,Magenta,Next Day Air,True,Cash,3.1,3.2941176470588234
2522,29,Male,33,Minnesota,19,True,M,Magenta,Standard,True,PayPal,4.4,1.736842105263158
2523,20,Male,53,Massachusetts,21,True,S,Olive,2-Day Shipping,True,Debit Card,2.5,2.5238095238095237
2524,43,Male,24,New Jersey,22,True,S,Cyan,Express,True,Bank Transfer,3.4,1.0909090909090908
2525,60,Male,59,Kansas,24,True,M,Purple,Express,True,Credit Card,3.7,2.4583333333333335
2526,39,Male,72,Kentucky,21,True,M,Purple,Standard,True,PayPal,4.2,3.4285714285714284
2527,47,Male,28,Rhode Island,31,True,S,Peach,Express,True,PayPal,3.4,0.9032258064516129
2528,19,Male,36,Illinois,34,True,M,Gold,Express,True,Bank Transfer,3.6,1.0588235294117647
2529,52,Male,47,Alabama,32,True,S,Peach,2-Day Shipping,True,Debit Card,4.7,1.46875
2530,34,Male,62,Tennessee,49,True,M,Magenta,Next Day Air,True,Bank Transfer,4.7,1.2653061224489797
2531,25,Male,98,Massachusetts,29,True,S,Cyan,Free Shipping,True,Debit Card,3.6,3.3793103448275863
2532,43,Male,28,Texas,8,True,M,Violet,Free Shipping,True,Cash,4.6,3.5
2533,55,Male,86,Nebraska,5,True,S,Charcoal,Next Day Air,True,Debit Card,2.6,17.2
2534,66,Male,46,Pennsylvania,50,True,S,Blue,Standard,True,Cash,3.1,0.92
2535,41,Male,42,Virginia,23,True,XL,Red,Free Shipping,True,Cash,3.2,1.826086956521739
2536,47,Male,80,Vermont,40,True,S,Purple,Express,True,Bank Transfer,3.9,2.0
2537,51,Male,39,Oklahoma,46,True,L,Gray,Express,True,PayPal,4.9,0.8478260869565217
2538,44,Male,49,Maine,31,True,M,Purple,2-Day Shipping,True,PayPal,4.1,1.5806451612903225
2539,18,Male,32,New Jersey,34,True,M,Silver,Next Day Air,True,Credit Card,4.2,0.9411764705882353
2540,33,Male,73,Massachusetts,25,True,M,Purple,Next Day Air,True,Cash,4.1,2.92
2541,24,Male,42,New Jersey,12,True,M,Charcoal,Free Shipping,True,Debit Card,3.9,3.5
2542,33,Male,58,Washington,14,True,M,Silver,Next Day Air,True,Venmo,2.7,4.142857142857143
2543,61,Male,22,Arkansas,28,True,M,White,Express,True,PayPal,3.7,0.7857142857142857
2544,27,Male,56,West Virginia,31,True,L,Peach,Next Day Air,True,PayPal,2.7,1.8064516129032258
2545,46,Male,70,Delaware,40,True,M,Red,Next Day Air,True,Venmo,2.5,1.75
2546,38,Male,50,Texas,11,True,L,Olive,Free Shipping,True,Debit Card,3.9,4.545454545454546
2547,63,Male,21,Texas,5,True,L,Gray,Express,True,Credit Card,3.0,4.2
2548,47,Male,97,Mississippi,17,True,M,Beige,2-Day Shipping,True,Cash,3.2,5.705882352941177
2549,42,Male,63,Texas,35,True,L,Pink,Standard,True,Credit Card,3.8,1.8
2550,41,Male,60,Virginia,12,True,M,Red,Standard,True,Debit Card,2.7,5.0
2551,53,Male,52,New Hampshire,31,True,XL,Peach,Store Pickup,True,Debit Card,3.0,1.6774193548387097
2552,29,Male,32,Minnesota,41,True,M,Maroon,Next Day Air,True,Debit Card,4.1,0.7804878048780488
2553,61,Male,48,Maryland,14,True,XL,Purple,2-Day Shipping,True,Credit Card,3.2,3.4285714285714284
2554,69,Male,25,Vermont,29,True,M,Maroon,Store Pickup,True,Venmo,4.5,0.8620689655172413
2555,51,Male,68,Kansas,50,True,M,Gray,Store Pickup,True,Debit Card,4.3,1.36
2556,24,Male,74,Idaho,24,True,M,Gray,Standard,True,Credit Card,3.5,3.0833333333333335
2557,24,Male,88,Montana,5,True,XL,Magenta,Standard,True,Bank Transfer,3.1,17.6
2558,70,Male,23,Oklahoma,18,True,L,Cyan,Standard,True,PayPal,3.9,1.2777777777777777
2559,49,Male,32,California,25,True,M,Silver,Express,True,PayPal,2.7,1.28
2560,48,Male,71,Mississippi,22,True,S,Green,Free Shipping,True,Debit Card,4.0,3.227272727272727
2561,58,Male,62,California,18,True,M,Violet,Next Day Air,True,Debit Card,2.7,3.4444444444444446
2562,32,Male,20,New York,23,True,L,Magenta,Free Shipping,True,Debit Card,2.7,0.8695652173913043
2563,57,Male,62,Arizona,28,True,XL,Yellow,Standard,True,Cash,4.7,2.2142857142857144
2564,69,Male,81,Massachusetts,2,True,XL,Gray,Standard,True,Venmo,4.5,40.5
2565,42,Male,90,Kentucky,28,True,L,Indigo,2-Day Shipping,True,Bank Transfer,3.0,3.2142857142857144
2566,30,Male,43,Vermont,9,True,S,Indigo,Store Pickup,True,Venmo,3.6,4.777777777777778
2567,35,Male,38,Missouri,44,True,S,Yellow,Standard,True,PayPal,3.3,0.8636363636363636
2568,19,Male,25,Michigan,25,True,XL,Gold,Store Pickup,True,Cash,4.3,1.0
2569,52,Male,98,Texas,30,True,XL,Green,Express,True,PayPal,4.3,3.2666666666666666
2570,42,Male,75,New York,11,True,M,Charcoal,Free Shipping,True,Bank Transfer,4.8,6.818181818181818
2571,36,Male,27,New Mexico,13,True,XL,Olive,Store Pickup,True,PayPal,4.0,2.076923076923077
2572,45,Male,27,Mississippi,49,True,L,Black,Standard,True,Cash,3.5,0.5510204081632653
2573,54,Male,42,Washington,41,True,M,Silver,Next Day Air,True,Bank Transfer,3.9,1.024390243902439
2574,54,Male,90,New Mexico,2,True,M,Red,Store Pickup,True,Bank Transfer,4.4,45.0
2575,27,Male,63,Florida,27,True,M,Brown,2-Day Shipping,True,Credit Card,4.6,2.3333333333333335
2576,53,Male,96,Minnesota,10,True,M,Silver,Express,True,PayPal,4.0,9.6
2577,20,Male,40,New Hampshire,20,True,M,Silver,Free Shipping,True,Debit Card,4.2,2.0
2578,52,Male,39,Minnesota,38,True,L,Black,Next Day Air,True,Bank Transfer,4.5,1.0263157894736843
2579,54,Male,48,Vermont,4,True,M,Purple,Free Shipping,True,Cash,3.9,12.0
2580,65,Male,20,Minnesota,41,True,M,Purple,Express,True,Venmo,3.7,0.4878048780487805
2581,43,Male,29,Massachusetts,14,True,S,Turquoise,Store Pickup,True,Bank Transfer,3.6,2.0714285714285716
2582,57,Male,81,Wyoming,49,True,M,Gold,Express,True,Credit Card,4.7,1.653061224489796
2583,19,Male,98,South Dakota,5,True,S,Indigo,2-Day Shipping,True,Venmo,3.6,19.6
2584,69,Male,93,Oklahoma,10,True,M,Lavender,Next Day Air,True,Cash,2.5,9.3
2585,26,Male,30,Florida,27,True,L,Blue,Store Pickup,True,Bank Transfer,2.9,1.1111111111111112
2586,57,Male,37,Wisconsin,20,True,L,Maroon,Free Shipping,True,Debit Card,4.4,1.85
2587,20,Male,28,Maine,2,True,L,Yellow,Express,True,Credit Card,4.6,14.0
2588,55,Male,29,Connecticut,30,True,M,Purple,Express,True,PayPal,3.7,0.9666666666666667
2589,44,Male,49,Delaware,39,True,M,Peach,Free Shipping,True,Venmo,3.2,1.2564102564102564
2590,52,Male,53,North Dakota,32,True,M,Silver,2-Day Shipping,True,PayPal,4.9,1.65625
2591,57,Male,66,California,36,True,M,Turquoise,Free Shipping,True,Venmo,5.0,1.8333333333333333
2592,40,Male,61,New Mexico,41,True,S,Olive,Express,True,Cash,3.3,1.4878048780487805
2593,23,Male,23,Iowa,14,True,XL,Peach,Store Pickup,True,Venmo,4.4,1.6428571428571428
2594,36,Male,36,Colorado,10,True,S,Indigo,Store Pickup,True,Bank Transfer,4.7,3.6
2595,59,Male,81,Montana,26,True,L,Indigo,Free Shipping,True,Cash,3.6,3.1153846153846154
2596,29,Male,56,Iowa,4,True,XL,Maroon,Free Shipping,True,Bank Transfer,3.2,14.0
2597,63,Male,78,Louisiana,36,True,L,Black,Next Day Air,True,Credit Card,3.0,2.1666666666666665
2598,60,Male,25,Alabama,14,True,XL,Teal,Store Pickup,True,Venmo,4.4,1.7857142857142858
2599,64,Male,86,Nevada,32,True,XL,Olive,Express,True,Debit Card,3.3,2.6875
2600,63,Male,99,Vermont,49,True,M,Gold,Express,True,Credit Card,3.4,2.020408163265306
2601,21,Male,83,New York,7,True,M,Gray,Express,True,Bank Transfer,3.9,11.857142857142858
2602,61,Male,33,Mississippi,44,True,L,Orange,Store Pickup,True,Cash,2.9,0.75
2603,65,Male,44,South Carolina,2,True,M,Black,Free Shipping,True,Venmo,2.9,22.0
2604,69,Male,58,Washington,9,True,M,Teal,2-Day Shipping,True,Cash,2.7,6.444444444444445
2605,47,Male,54,Colorado,7,True,M,Beige,Store Pickup,True,Debit Card,3.4,7.714285714285714
2606,41,Male,93,Nevada,33,True,M,White,2-Day Shipping,True,Venmo,3.7,2.8181818181818183
2607,68,Male,98,Nevada,47,True,L,Turquoise,Standard,True,Bank Transfer,4.7,2.0851063829787235
2608,41,Male,36,Oklahoma,39,True,XL,Teal,Express,True,PayPal,3.1,0.9230769230769231
2609,42,Male,68,Mississippi,49,True,L,Orange,2-Day Shipping,True,Credit Card,4.2,1.3877551020408163
2610,66,Male,95,Arkansas,19,True,M,Black,Store Pickup,True,Debit Card,3.0,5.0
2611,66,Male,93,West Virginia,26,True,M,Violet,Express,True,Cash,3.1,3.576923076923077
2612,33,Male,99,Michigan,5,True,L,Maroon,2-Day Shipping,True,Cash,4.2,19.8
2613,55,Male,22,Louisiana,28,True,M,Turquoise,Next Day Air,True,Venmo,3.8,0.7857142857142857
